// All int immediates 1..5000 in ObjectToolbox::init
3286	1632
3286	489
3292	1636
3293	1636
3293	490
3299	1640
3300	1640
3300	491
3306	1644
3307	1644
3307	492
3313	1648
3314	1648
3314	493
3320	1652
3321	1652
3321	500
3327	1656
3328	1656
3328	501
3334	1660
3335	1660
3335	498
3341	1664
3342	1664
3342	499
3348	1668
3349	1668
3349	503
3355	1672
3356	1672
3356	504
3362	1676
3363	1676
3363	505
3369	1680
3370	1680
3370	1273
3376	1684
3377	1684
3377	1274
3383	1688
3384	1688
3384	1291
3390	1692
3391	1692
3391	1758
3397	1696
3398	1696
3398	1759
3404	1700
3405	1700
3405	1009
3411	1704
3412	1704
3412	1010
3418	1708
3419	1708
3419	1271
3425	1712
3426	1712
3426	1272
3432	1716
3433	1716
3433	1292
3439	1720
3440	1720
3440	1760
3446	1724
3447	1724
3447	1761
3453	1728
3454	1728
3454	1011
3460	1732
3461	1732
3461	1012
3467	1736
3468	1736
3468	1013
3474	1740
3475	1740
3475	1269
3481	1744
3482	1744
3482	1270
3488	1748
3489	1748
3489	1293
3495	1752
3496	1752
3496	1762
3502	1756
3503	1756
3503	1763
3509	1760
3510	1760
3510	1886
3516	1764
3517	1764
3517	1887
3523	1768
3524	1768
3524	1888
3530	1772
3531	1772
3531	506
3537	1776
3538	1776
3538	507
3544	1780
3545	1780
3545	508
3551	1784
3552	1784
3552	509
3558	1788
3559	1788
3559	510
3565	1792
3566	1792
3566	511
3572	1796
3573	1796
3573	512
3579	1800
3580	1800
3580	513
3586	1804
3587	1804
3587	514
3593	1808
3594	1808
3594	515
3600	1812
3601	1812
3601	516
3607	1816
3608	1816
3608	517
3614	1820
3615	1820
3615	518
3621	1824
3622	1824
3622	519
3628	1828
3629	1828
3629	520
3635	1832
3636	1832
3636	521
3642	1836
3643	1836
3643	522
3649	1840
3650	1840
3650	523
3656	1844
3657	1844
3657	524
3663	1848
3664	1848
3664	525
3670	1852
3671	1852
3671	526
3677	1856
3678	1856
3678	527
3684	1860
3685	1860
3685	528
3691	1864
3692	1864
3692	529
3698	1868
3699	1868
3699	530
3705	1872
3706	1872
3706	531
3712	1876
3713	1876
3713	532
3719	1880
3720	1880
3720	533
3726	1884
3727	1884
3727	534
3733	1888
3734	1888
3734	535
3740	1892
3740	536
3741	1892
3747	1896
3748	1896
3748	537
3754	1900
3755	1900
3755	538
3761	1904
3762	1904
3762	539
3768	1908
3769	1908
3769	540
3775	1912
3776	1912
3776	541
3782	1916
3783	1916
3783	542
3789	1920
3790	1920
3790	543
3796	1924
3797	1924
3797	544
3803	1928
3804	1928
3804	545
3810	1932
3811	1932
3811	546
3817	1936
3818	1936
3818	547
3824	1940
3825	1940
3825	548
3831	1944
3832	1944
3832	549
3838	1948
3839	1948
3839	550
3845	1952
3846	1952
3846	551
3852	1956
3853	1956
3853	552
3859	1960
3860	1960
3860	553
3866	1964
3867	1964
3867	554
3873	1968
3874	1968
3874	555
3880	1972
3881	1972
3881	556
3887	1976
3888	1976
3888	557
3894	1980
3895	1980
3895	558
3901	1984
3902	1984
3902	559
3908	1988
3909	1988
3909	560
3915	1992
3916	1992
3916	561
3922	1996
3923	1996
3923	562
3929	2000
3930	2000
3930	563
3936	2004
3937	2004
3937	564
3943	2008
3944	2008
3944	565
3950	2012
3951	2012
3951	566
3957	2016
3958	2016
3958	567
3964	2020
3965	2020
3965	568
3971	2024
3972	2024
3972	569
3978	2028
3979	2028
3979	570
3985	2032
3986	2032
3986	571
3992	2036
3993	2036
3993	572
3999	2040
4000	2040
4000	573
4006	2044
4007	2044
4007	574
4013	2048
4014	2048
4014	575
4020	2052
4021	2052
4021	576
4027	2056
4028	2056
4028	577
4034	2060
4035	2060
4035	578
4041	2064
4042	2064
4042	579
4048	2068
4049	2068
4049	580
4055	2072
4056	2072
4056	581
4062	2076
4063	2076
4063	582
4069	2080
4070	2080
4070	583
4076	2084
4077	2084
4077	584
4083	2088
4084	2088
4084	585
4090	2092
4091	2092
4091	586
4097	2096
4098	2096
4098	587
4104	2100
4105	2100
4105	588
4111	2104
4112	2104
4112	589
4118	2108
4119	2108
4119	590
4125	2112
4126	2112
4126	591
4132	2116
4133	2116
4133	592
4139	2120
4140	2120
4140	593
4146	2124
4147	2124
4147	594
4153	2128
4154	2128
4154	595
4160	2132
4161	2132
4161	596
4167	2136
4168	2136
4168	597
4174	2140
4175	2140
4175	598
4181	2144
4182	2144
4182	599
4188	2148
4189	2148
4189	600
4195	2152
4196	2152
4196	601
4202	2156
4203	2156
4203	602
4209	2160
4210	2160
4210	603
4216	2164
4217	2164
4217	604
4223	2168
4224	2168
4224	605
4230	2172
4231	2172
4231	606
4237	2176
4238	2176
4238	607
4244	2180
4245	2180
4245	608
4251	2184
4252	2184
4252	609
4258	2188
4259	2188
4259	610
4265	2192
4266	2192
4266	611
4272	2196
4273	2196
4273	612
4279	2200
4280	2200
4280	613
4286	2204
4287	2204
4287	614
4293	2208
4294	2208
4294	615
4300	2212
4301	2212
4301	616
4307	2216
4307	617
4308	2216
4314	2220
4315	2220
4315	618
4321	2224
4322	2224
4322	619
4328	2228
4329	2228
4329	620
4335	2232
4336	2232
4336	621
4342	2236
4343	2236
4343	622
4349	2240
4350	2240
4350	623
4356	2244
4357	2244
4357	624
4363	2248
4364	2248
4364	625
4370	2252
4371	2252
4371	626
4377	2256
4378	2256
4378	627
4384	2260
4385	2260
4385	628
4391	2264
4392	2264
4392	629
4398	2268
4399	2268
4399	630
4405	2272
4406	2272
4406	631
4412	2276
4413	2276
4413	632
4419	2280
4420	2280
4420	633
4426	2284
4427	2284
4427	634
4433	2288
4434	2288
4434	635
4440	2292
4441	2292
4441	636
4447	2296
4448	2296
4448	637
4454	2300
4455	2300
4455	638
4461	2304
4462	2304
4462	639
4468	2308
4469	2308
4469	640
4475	2312
4476	2312
4476	943
4482	2316
4483	2316
4483	944
4489	2320
4490	2320
4490	945
4496	2324
4497	2324
4497	946
4503	2328
4504	2328
4504	947
4510	2332
4511	2332
4511	948
4517	2336
4518	2336
4518	949
4524	2340
4525	2340
4525	950
4531	2344
4532	2344
4532	951
4538	2348
4539	2348
4539	1024
4545	2352
4546	2352
4546	1025
4552	2356
4553	2356
4553	1026
4559	2360
4560	2360
4560	1027
4566	2364
4567	2364
4567	1028
4573	2368
4574	2368
4574	1029
4580	2372
4581	2372
4581	1030
4587	2376
4588	2376
4588	1031
4594	2380
4595	2380
4595	1032
4601	2384
4602	2384
4602	980
4608	2388
4609	2388
4609	981
4615	2392
4616	2392
4616	982
4622	2396
4623	2396
4623	983
4629	2400
4630	2400
4630	984
4636	2404
4637	2404
4637	985
4643	2408
4644	2408
4644	986
4650	2412
4651	2412
4651	987
4657	2416
4658	2416
4658	988
4664	2420
4665	2420
4665	1063
4671	2424
4672	2424
4672	1064
4678	2428
4679	2428
4679	1065
4685	2432
4686	2432
4686	1066
4692	2436
4693	2436
4693	1067
4699	2440
4700	2440
4700	1068
4706	2444
4707	2444
4707	1069
4713	2448
4714	2448
4714	1070
4720	2452
4721	2452
4721	1071
4727	2456
4728	2456
4728	641
4734	2460
4735	2460
4735	642
4741	2464
4742	2464
4742	643
4748	2468
4749	2468
4749	644
4755	2472
4756	2472
4756	645
4762	2476
4763	2476
4763	646
4769	2480
4770	2480
4770	647
4776	2484
4777	2484
4777	648
4783	2488
4784	2488
4784	649
4790	2492
4791	2492
4791	650
4797	2496
4798	2496
4798	739
4804	2500
4805	2500
4805	651
4811	2504
4812	2504
4812	652
4818	2508
4819	2508
4819	653
4825	2512
4826	2512
4826	654
4832	2516
4833	2516
4833	655
4839	2520
4840	2520
4840	656
4846	2524
4847	2524
4847	657
4853	2528
4854	2528
4854	658
4860	2532
4861	2532
4861	659
4867	2536
4868	2536
4868	722
4874	2540
4874	723
4875	2540
4881	2544
4882	2544
4882	724
4888	2548
4889	2548
4889	667
4895	2552
4896	2552
4896	719
4902	2556
4903	2556
4903	720
4909	2560
4910	2560
4910	721
4916	2564
4917	2564
4917	989
4923	2568
4924	2568
4924	990
4930	2572
4931	2572
4931	991
4937	2576
4938	2576
4938	992
4944	2580
4945	2580
4945	1730
4951	2584
4952	2584
4952	1731
4958	2588
4959	2588
4959	1732
4965	2592
4966	2592
4966	1733
4972	2596
4973	2596
4973	668
4979	2600
4980	2600
4980	669
4986	2604
4987	2604
4987	670
4993	2608
4994	2608
4994	671
5000	2612
5001	2612
5001	672
5007	2616
5008	2616
5008	1737
5014	2620
5015	2620
5015	1738
5021	2624
5022	2624
5022	1739
5028	2628
5029	2628
5029	1740
5035	2632
5036	2632
5036	1741
5042	2636
5043	2636
5043	1742
5049	2640
5050	2640
5050	673
5056	2644
5057	2644
5057	674
5063	2648
5064	2648
5064	675
5070	2652
5071	2652
5071	676
5077	2656
5078	2656
5078	677
5084	2660
5085	2660
5085	1734
5091	2664
5092	2664
5092	1735
5098	2668
5099	2668
5099	1736
5105	2672
5106	2672
5106	678
5112	2676
5113	2676
5113	679
5119	2680
5120	2680
5120	680
5126	2684
5127	2684
5127	1619
5133	2688
5134	2688
5134	1620
5140	2692
5141	2692
5141	661
5147	2696
5148	2696
5148	662
5154	2700
5155	2700
5155	663
5161	2704
5162	2704
5162	664
5168	2708
5169	2708
5169	665
5175	2712
5176	2712
5176	666
5182	2716
5183	2716
5183	1338
5189	2720
5190	2720
5190	1339
5196	2724
5197	2724
5197	681
5203	2728
5204	2728
5204	682
5210	2732
5211	2732
5211	683
5217	2736
5218	2736
5218	684
5224	2740
5225	2740
5225	685
5231	2744
5232	2744
5232	686
5238	2748
5239	2748
5239	687
5245	2752
5246	2752
5246	688
5252	2756
5253	2756
5253	689
5259	2760
5260	2760
5260	690
5266	2764
5267	2764
5267	691
5273	2768
5274	2768
5274	692
5280	2772
5281	2772
5281	693
5287	2776
5288	2776
5288	694
5294	2780
5295	2780
5295	695
5301	2784
5302	2784
5302	696
5308	2788
5309	2788
5309	697
5315	2792
5316	2792
5316	698
5322	2796
5323	2796
5323	699
5329	2800
5330	2800
5330	700
5336	2804
5337	2804
5337	701
5343	2808
5344	2808
5344	702
5350	2812
5351	2812
5351	703
5357	2816
5358	2816
5358	704
5364	2820
5365	2820
5365	705
5371	2824
5372	2824
5372	706
5378	2828
5379	2828
5379	707
5385	2832
5386	2832
5386	708
5392	2836
5393	2836
5393	709
5399	2840
5400	2840
5400	710
5406	2844
5407	2844
5407	711
5413	2848
5414	2848
5414	712
5420	2852
5421	2852
5421	713
5427	2856
5428	2856
5428	714
5434	2860
5435	2860
5435	715
5441	2864
5441	716
5442	2864
5448	2868
5449	2868
5449	744
5455	2872
5456	2872
5456	725
5462	2876
5463	2876
5463	726
5469	2880
5470	2880
5470	727
5476	2884
5477	2884
5477	728
5483	2888
5484	2888
5484	729
5490	2892
5491	2892
5491	730
5497	2896
5498	2896
5498	731
5504	2900
5505	2900
5505	732
5511	2904
5512	2904
5512	733
5518	2908
5519	2908
5519	734
5525	2912
5526	2912
5526	735
5532	2916
5533	2916
5533	736
5539	2920
5540	2920
5540	737
5546	2924
5547	2924
5547	738
5553	2928
5554	2928
5554	740
5560	2932
5561	2932
5561	741
5567	2936
5568	2936
5568	742
5574	2940
5575	2940
5575	745
5581	2944
5582	2944
5582	747
5588	2948
5589	2948
5589	749
5595	2952
5596	2952
5596	2064
5602	2956
5603	2956
5603	2902
5609	2960
5610	2960
5610	1331
5616	2964
5617	2964
5617	752
5623	2968
5624	2968
5624	753
5630	2972
5631	2972
5631	754
5637	2976
5638	2976
5638	755
5644	2980
5645	2980
5645	756
5651	2984
5652	2984
5652	757
5658	2988
5659	2988
5659	758
5665	2992
5666	2992
5666	759
5672	2996
5673	2996
5673	903
5679	3000
5680	3000
5680	904
5686	3004
5687	3004
5687	905
5693	3008
5694	3008
5694	911
5700	3012
5701	3012
5701	1045
5707	3016
5708	3016
5708	1046
5714	3020
5715	3020
5715	1294
5721	3024
5722	3024
5722	1295
5728	3028
5729	3028
5729	762
5735	3032
5736	3032
5736	763
5742	3036
5743	3036
5743	1033
5749	3040
5750	3040
5750	1034
5756	3044
5757	3044
5757	1041
5763	3048
5764	3048
5764	1042
5770	3052
5771	3052
5771	764
5777	3056
5778	3056
5778	765
5784	3060
5785	3060
5785	766
5791	3064
5792	3064
5792	1035
5798	3068
5799	3068
5799	1036
5805	3072
5806	3072
5806	767
5812	3076
5813	3076
5813	768
5819	3080
5820	3080
5820	769
5826	3084
5827	3084
5827	770
5833	3088
5834	3088
5834	771
5840	3092
5841	3092
5841	772
5847	3096
5848	3096
5848	773
5854	3100
5855	3100
5855	774
5861	3104
5862	3104
5862	775
5868	3108
5869	3108
5869	1162
5875	3112
5876	3112
5876	1163
5882	3116
5883	3116
5883	1164
5889	3120
5890	3120
5890	1165
5896	3124
5897	3124
5897	1166
5903	3128
5904	3128
5904	1167
5910	3132
5911	3132
5911	1168
5917	3136
5918	3136
5918	1169
5924	3140
5925	3140
5925	1170
5931	3144
5932	3144
5932	1171
5938	3148
5939	3148
5939	1172
5945	3152
5946	3152
5946	1173
5952	3156
5953	3156
5953	1174
5959	3160
5960	3160
5960	1175
5966	3164
5967	3164
5967	1176
5973	3168
5974	3168
5974	1177
5980	3172
5981	3172
5981	1178
5987	3176
5988	3176
5988	1179
5994	3180
5995	3180
5995	1180
6001	3184
6002	3184
6002	1181
6008	3188
6008	1182
6009	3188
6015	3192
6016	3192
6016	1183
6022	3196
6023	3196
6023	1184
6029	3200
6030	3200
6030	1185
6036	3204
6037	3204
6037	1186
6043	3208
6044	3208
6044	1322
6050	3212
6051	3212
6051	1187
6057	3216
6058	3216
6058	1188
6064	3220
6065	3220
6065	1189
6071	3224
6072	3224
6072	1190
6078	3228
6079	3228
6079	1325
6085	3232
6086	3232
6086	1326
6092	3236
6093	3236
6093	807
6099	3240
6100	3240
6100	808
6106	3244
6107	3244
6107	809
6113	3248
6114	3248
6114	810
6120	3252
6121	3252
6121	811
6127	3256
6128	3256
6128	812
6134	3260
6135	3260
6135	813
6141	3264
6142	3264
6142	814
6148	3268
6149	3268
6149	815
6155	3272
6156	3272
6156	816
6162	3276
6163	3276
6163	817
6169	3280
6170	3280
6170	818
6176	3284
6177	3284
6177	819
6183	3288
6184	3288
6184	820
6190	3292
6191	3292
6191	821
6197	3296
6198	3296
6198	822
6204	3300
6205	3300
6205	823
6211	3304
6212	3304
6212	824
6218	3308
6219	3308
6219	825
6225	3312
6226	3312
